horodatage,utilisateur,source_ip,systeme,type_evenement,resultat
2026-05-04 11:59:15,p.garcia,10.20.6.91,serveur_bi,connexion_reussie,succes
2026-05-04 12:01:01,f.petit,10.20.9.137,vpn,connexion_reussie,succes
2026-05-04 12:04:03,p.garcia,10.20.1.127,portail_client,connexion_reussie,succes
2026-05-04 12:05:43,m.roux,10.20.1.194,vpn,connexion_reussie,succes
2026-05-04 12:06:39,n.faure,10.20.4.171,api_espace_client,connexion_echouee,echec
2026-05-04 12:07:07,p.garcia,10.20.10.200,portail_client,connexion_reussie,succes
2026-05-04 12:08:59,a.bernard,10.20.8.183,portail_client,connexion_reussie,succes
2026-05-04 12:09:11,f.petit,10.20.1.71,api_espace_client,connexion_reussie,succes
2026-05-04 12:12:44,t.robin,10.20.4.201,active_directory,connexion_reussie,succes
2026-05-04 12:12:55,e.blanc,10.20.5.202,active_directory,connexion_reussie,succes
2026-05-04 12:14:47,f.petit,10.20.4.68,scada,connexion_echouee,echec
2026-05-04 12:14:51,e.blanc,10.20.4.13,api_espace_client,export_donnees,succes
2026-05-04 12:19:23,t.robin,10.20.3.183,api_espace_client,connexion_reussie,succes
2026-05-04 12:22:05,e.blanc,10.20.8.119,active_directory,connexion_reussie,succes
2026-05-04 12:23:41,f.petit,10.20.11.20,api_espace_client,connexion_reussie,succes
2026-05-04 12:26:54,n.faure,10.20.6.54,serveur_bi,connexion_reussie,succes
2026-05-04 12:27:27,n.faure,10.20.11.19,vpn,connexion_reussie,succes
2026-05-04 12:28:39,l.henry,10.20.6.248,scada,connexion_reussie,succes
2026-05-04 12:30:30,e.blanc,10.20.10.11,plateforme_data,connexion_reussie,succes
2026-05-04 12:31:30,svc_batch,10.20.10.145,api_espace_client,connexion_reussie,succes
2026-05-04 12:31:53,svc_batch,10.20.7.249,portail_client,connexion_reussie,succes
2026-05-04 12:36:18,a.bernard,10.20.9.30,plateforme_data,connexion_reussie,succes
2026-05-04 12:36:48,j.morel,10.20.0.250,scada,connexion_reussie,succes
2026-05-04 12:39:19,admin.sys,10.20.1.64,portail_client,connexion_reussie,succes
2026-05-04 12:41:43,m.roux,10.20.1.91,scada,connexion_reussie,succes
2026-05-04 12:42:48,p.garcia,10.20.5.175,portail_client,connexion_reussie,succes
2026-05-04 12:44:00,m.roux,10.20.1.192,scada,connexion_reussie,succes
2026-05-04 12:46:48,s.leroy,10.20.10.73,serveur_bi,connexion_reussie,succes
2026-05-04 12:47:48,c.dubois,10.20.11.161,api_espace_client,connexion_reussie,succes
2026-05-04 12:49:44,n.faure,10.20.0.39,plateforme_data,export_donnees,succes
2026-05-04 12:50:23,t.robin,10.20.9.165,plateforme_data,connexion_reussie,succes
2026-05-04 12:52:09,n.faure,10.20.5.140,scada,connexion_reussie,succes
2026-05-04 12:52:52,e.blanc,10.20.6.176,serveur_bi,connexion_reussie,succes
2026-05-04 12:53:11,admin.sys,10.20.11.84,scada,connexion_reussie,succes
2026-05-04 12:54:03,p.garcia,10.20.12.104,portail_client,connexion_reussie,succes
2026-05-04 12:54:14,t.robin,10.20.5.70,active_directory,connexion_reussie,succes
2026-05-04 12:55:15,p.garcia,10.20.1.75,api_espace_client,connexion_reussie,succes
2026-05-04 12:55:31,n.faure,10.20.9.150,active_directory,connexion_reussie,succes
2026-05-04 12:58:23,p.garcia,10.20.4.26,plateforme_data,connexion_reussie,succes
2026-05-04 12:58:50,e.blanc,10.20.11.107,vpn,connexion_reussie,succes
2026-05-04 12:59:00,l.henry,10.20.9.23,vpn,connexion_reussie,succes
2026-05-04 12:59:04,e.blanc,10.20.7.15,active_directory,connexion_reussie,succes
2026-05-04 12:59:13,svc_batch,10.20.1.199,plateforme_data,connexion_reussie,succes
2026-05-04 12:59:18,a.bernard,10.20.2.94,plateforme_data,connexion_reussie,succes
2026-05-04 12:59:24,svc_batch,10.20.0.103,scada,modification_config,succes
2026-05-04 13:01:03,svc_batch,10.20.5.235,vpn,connexion_reussie,succes
2026-05-04 13:03:26,c.dubois,10.20.5.136,serveur_bi,connexion_reussie,succes
2026-05-04 13:05:24,n.faure,10.20.2.96,api_espace_client,connexion_reussie,succes
2026-05-04 13:05:31,e.blanc,10.20.4.169,vpn,connexion_reussie,succes
2026-05-04 13:06:05,admin.sys,10.20.7.160,scada,connexion_reussie,succes
2026-05-04 13:06:16,a.bernard,10.20.0.207,api_espace_client,export_donnees,succes
2026-05-04 13:06:24,prestataire_ext,10.20.10.186,serveur_bi,connexion_reussie,succes
2026-05-04 13:06:41,j.morel,10.20.9.36,serveur_bi,connexion_echouee,echec
2026-05-04 13:07:30,f.petit,10.20.2.99,serveur_bi,connexion_reussie,succes
2026-05-04 13:08:01,s.leroy,10.20.9.36,vpn,modification_config,succes
2026-05-04 13:08:07,admin.sys,10.20.10.206,active_directory,connexion_reussie,succes
2026-05-04 13:08:52,a.bernard,10.20.2.29,plateforme_data,connexion_reussie,succes
2026-05-04 13:09:04,j.morel,10.20.4.132,scada,connexion_reussie,succes
2026-05-04 13:09:07,c.dubois,10.20.4.55,vpn,connexion_reussie,succes
2026-05-04 13:09:50,a.bernard,10.20.2.120,active_directory,connexion_reussie,succes
2026-05-04 13:13:35,t.robin,10.20.2.119,portail_client,connexion_reussie,succes
2026-05-04 13:13:41,prestataire_ext,10.20.1.65,serveur_bi,connexion_reussie,succes
2026-05-04 13:13:58,l.henry,10.20.4.246,plateforme_data,connexion_reussie,succes
2026-05-04 13:14:08,c.dubois,10.20.3.169,vpn,connexion_echouee,echec
2026-05-04 13:15:29,l.henry,10.20.4.155,vpn,connexion_reussie,succes
2026-05-04 13:17:40,p.garcia,10.20.6.78,active_directory,connexion_reussie,succes
2026-05-04 13:18:12,f.petit,10.20.3.108,portail_client,connexion_reussie,succes
2026-05-04 13:18:21,admin.sys,10.20.0.80,api_espace_client,connexion_reussie,succes
2026-05-04 13:19:29,m.roux,10.20.11.144,serveur_bi,connexion_reussie,succes
2026-05-04 13:21:02,l.henry,10.20.9.166,portail_client,connexion_reussie,succes
2026-05-04 13:23:01,admin.sys,10.20.4.140,portail_client,connexion_reussie,succes
2026-05-04 13:24:21,c.dubois,10.20.7.168,api_espace_client,connexion_reussie,succes
2026-05-04 13:25:04,a.bernard,10.20.7.170,api_espace_client,connexion_reussie,succes
2026-05-04 13:25:49,p.garcia,10.20.4.98,vpn,connexion_reussie,succes
2026-05-04 13:27:51,c.dubois,10.20.3.161,scada,connexion_reussie,succes
2026-05-04 13:28:02,admin.sys,10.20.8.212,scada,connexion_echouee,echec
2026-05-04 13:28:02,j.morel,10.20.12.144,active_directory,connexion_reussie,succes
2026-05-04 13:29:55,f.petit,10.20.12.155,plateforme_data,connexion_reussie,succes
2026-05-04 13:30:51,s.leroy,10.20.0.241,portail_client,connexion_reussie,succes
2026-05-04 13:33:28,m.roux,10.20.9.38,scada,connexion_echouee,echec
2026-05-04 13:35:06,admin.sys,10.20.12.234,serveur_bi,connexion_reussie,succes
2026-05-04 13:35:38,s.leroy,10.20.6.100,scada,connexion_reussie,succes
2026-05-04 13:37:03,prestataire_ext,10.20.11.161,plateforme_data,connexion_reussie,succes
2026-05-04 13:40:51,t.robin,10.20.11.139,scada,connexion_reussie,succes
2026-05-04 13:42:03,f.petit,10.20.7.248,active_directory,connexion_reussie,succes
2026-05-04 13:42:31,s.leroy,10.20.12.11,plateforme_data,export_donnees,succes
2026-05-04 13:44:17,p.garcia,10.20.11.153,vpn,connexion_reussie,succes
2026-05-04 13:44:47,prestataire_ext,10.20.12.43,api_espace_client,connexion_reussie,succes
2026-05-04 13:47:35,l.henry,10.20.4.35,active_directory,connexion_reussie,succes
2026-05-04 13:47:47,l.henry,10.20.11.148,api_espace_client,acces_refuse,echec
2026-05-04 13:51:22,m.roux,10.20.8.91,portail_client,connexion_reussie,succes
2026-05-04 13:51:27,a.bernard,10.20.5.96,serveur_bi,connexion_reussie,succes
2026-05-04 13:51:31,e.blanc,10.20.0.30,serveur_bi,connexion_reussie,succes
2026-05-04 13:51:49,l.henry,10.20.10.15,active_directory,connexion_echouee,echec
2026-05-04 13:52:40,n.faure,10.20.12.158,vpn,connexion_reussie,succes
2026-05-04 13:56:25,l.henry,10.20.2.242,plateforme_data,connexion_reussie,succes
2026-05-04 13:58:30,e.blanc,10.20.2.100,vpn,connexion_reussie,succes
2026-05-04 14:01:13,n.faure,10.20.6.207,active_directory,connexion_reussie,succes
2026-05-04 14:06:00,t.robin,10.20.2.100,serveur_bi,export_donnees,succes
2026-05-04 14:07:56,s.leroy,10.20.1.206,active_directory,connexion_reussie,succes
2026-05-04 14:08:10,t.robin,10.20.6.142,serveur_bi,connexion_reussie,succes
2026-05-04 14:08:43,prestataire_ext,10.20.0.193,scada,connexion_reussie,succes
2026-05-04 14:09:05,a.bernard,10.20.2.3,portail_client,connexion_reussie,succes
2026-05-04 14:09:58,f.petit,10.20.7.177,scada,connexion_reussie,succes
2026-05-04 14:14:19,a.bernard,10.20.12.129,portail_client,connexion_reussie,succes
2026-05-04 14:16:16,s.leroy,10.20.6.150,active_directory,connexion_reussie,succes
2026-05-04 14:17:09,t.robin,10.20.10.11,plateforme_data,connexion_reussie,succes
2026-05-04 14:18:54,svc_batch,10.20.1.22,active_directory,connexion_echouee,echec
2026-05-04 14:19:26,m.roux,10.20.9.81,portail_client,connexion_reussie,succes
2026-05-04 14:21:37,admin.sys,10.20.7.155,api_espace_client,connexion_reussie,succes
2026-05-04 14:24:19,n.faure,10.20.9.198,portail_client,connexion_reussie,succes
2026-05-04 14:27:04,m.roux,10.20.11.211,portail_client,connexion_reussie,succes
2026-05-04 14:27:26,s.leroy,10.20.9.6,serveur_bi,connexion_reussie,succes
2026-05-04 14:29:34,p.garcia,10.20.12.120,plateforme_data,connexion_reussie,succes
2026-05-04 14:32:09,j.morel,10.20.11.240,serveur_bi,connexion_reussie,succes
2026-05-04 14:32:36,n.faure,10.20.7.146,active_directory,connexion_reussie,succes
2026-05-04 14:35:14,s.leroy,10.20.5.106,serveur_bi,connexion_reussie,succes
2026-05-04 14:35:47,a.bernard,10.20.9.198,scada,connexion_reussie,succes
2026-05-04 14:35:51,j.morel,10.20.0.39,api_espace_client,connexion_reussie,succes
2026-05-04 14:37:15,svc_batch,10.20.4.151,active_directory,connexion_reussie,succes
2026-05-04 14:41:40,t.robin,10.20.12.161,active_directory,connexion_reussie,succes
2026-05-04 14:42:23,s.leroy,10.20.4.91,vpn,connexion_reussie,succes
2026-05-04 14:47:11,s.leroy,10.20.2.198,api_espace_client,connexion_reussie,succes
2026-05-04 14:49:59,s.leroy,10.20.6.64,plateforme_data,connexion_reussie,succes
2026-05-04 14:52:15,s.leroy,10.20.3.91,api_espace_client,connexion_reussie,succes
2026-05-04 14:53:15,c.dubois,10.20.10.48,active_directory,connexion_reussie,succes
2026-05-04 14:53:19,svc_batch,10.20.4.38,serveur_bi,connexion_reussie,succes
2026-05-04 14:55:44,m.roux,10.20.11.89,portail_client,connexion_reussie,succes
2026-05-04 14:56:40,a.bernard,10.20.11.87,vpn,acces_refuse,echec
2026-05-04 14:59:15,p.garcia,10.20.7.193,vpn,connexion_reussie,succes
2026-05-04 15:00:43,f.petit,10.20.9.54,serveur_bi,connexion_reussie,succes
2026-05-04 15:04:43,admin.sys,10.20.11.155,scada,connexion_reussie,succes
2026-05-04 15:05:42,t.robin,10.20.5.164,plateforme_data,connexion_reussie,succes
2026-05-04 15:06:37,c.dubois,10.20.1.18,portail_client,connexion_reussie,succes
2026-05-04 15:08:06,admin.sys,10.20.5.220,active_directory,connexion_reussie,succes
2026-05-04 15:08:29,n.faure,10.20.0.67,scada,connexion_reussie,succes
2026-05-04 15:14:55,l.henry,10.20.12.219,portail_client,connexion_reussie,succes
2026-05-04 15:15:18,s.leroy,10.20.1.227,scada,connexion_reussie,succes
2026-05-04 15:15:45,t.robin,10.20.9.107,serveur_bi,connexion_reussie,succes
2026-05-04 15:15:51,svc_batch,10.20.2.11,plateforme_data,connexion_reussie,succes
2026-05-04 15:15:55,l.henry,10.20.9.179,serveur_bi,connexion_reussie,succes
2026-05-04 15:16:59,admin.sys,10.20.11.4,api_espace_client,connexion_echouee,echec
2026-05-04 15:17:05,svc_batch,10.20.3.229,vpn,connexion_reussie,succes
2026-05-04 15:18:12,a.bernard,10.20.12.100,scada,connexion_reussie,succes
2026-05-04 15:19:23,a.bernard,10.20.10.96,scada,connexion_reussie,succes
2026-05-04 15:19:34,p.garcia,10.20.7.217,vpn,connexion_reussie,succes
2026-05-04 15:20:59,l.henry,10.20.1.112,plateforme_data,connexion_reussie,succes
2026-05-04 15:21:47,l.henry,10.20.8.78,serveur_bi,connexion_reussie,succes
2026-05-04 15:23:09,p.garcia,10.20.0.50,api_espace_client,connexion_reussie,succes
2026-05-04 15:27:49,prestataire_ext,10.20.4.46,api_espace_client,connexion_reussie,succes
2026-05-04 15:29:33,l.henry,10.20.11.235,active_directory,connexion_reussie,succes
2026-05-04 15:31:08,prestataire_ext,10.20.1.108,scada,connexion_reussie,succes
2026-05-04 15:34:08,prestataire_ext,10.20.8.60,portail_client,connexion_reussie,succes
2026-05-04 15:35:43,prestataire_ext,10.20.0.116,serveur_bi,connexion_reussie,succes
2026-05-04 15:35:53,n.faure,10.20.0.198,serveur_bi,connexion_reussie,succes
2026-05-04 15:38:21,f.petit,10.20.7.245,scada,connexion_reussie,succes
2026-05-04 15:38:57,svc_batch,10.20.6.101,plateforme_data,connexion_reussie,succes
2026-05-04 15:40:15,p.garcia,10.20.7.250,active_directory,connexion_reussie,succes
2026-05-04 15:40:21,p.garcia,10.20.7.195,plateforme_data,connexion_reussie,succes
2026-05-04 15:41:38,e.blanc,10.20.8.55,vpn,connexion_reussie,succes
2026-05-04 15:43:51,a.bernard,10.20.1.175,serveur_bi,connexion_reussie,succes
2026-05-04 15:44:45,l.henry,10.20.8.238,serveur_bi,connexion_reussie,succes
2026-05-04 15:45:24,t.robin,10.20.0.82,serveur_bi,connexion_reussie,succes
2026-05-04 15:45:48,a.bernard,10.20.12.97,api_espace_client,connexion_reussie,succes
2026-05-04 15:46:05,p.garcia,10.20.0.155,vpn,connexion_reussie,succes
2026-05-04 15:49:21,e.blanc,10.20.11.178,scada,connexion_reussie,succes
2026-05-04 15:50:16,p.garcia,10.20.2.28,active_directory,export_donnees,succes
2026-05-04 15:51:39,n.faure,10.20.0.159,active_directory,connexion_reussie,succes
2026-05-04 15:55:11,m.roux,10.20.9.238,portail_client,connexion_reussie,succes
2026-05-04 15:59:41,a.bernard,10.20.8.46,vpn,connexion_reussie,succes
2026-05-04 15:59:50,t.robin,10.20.8.248,vpn,connexion_echouee,echec
2026-05-04 16:10:27,n.faure,10.20.3.215,plateforme_data,connexion_reussie,succes
2026-05-04 16:14:41,a.bernard,10.20.0.146,active_directory,connexion_reussie,succes
2026-05-04 16:16:25,s.leroy,10.20.11.5,api_espace_client,connexion_reussie,succes
2026-05-04 16:17:22,a.bernard,10.20.8.57,scada,connexion_reussie,succes
2026-05-04 16:21:26,l.henry,10.20.2.182,active_directory,connexion_reussie,succes
2026-05-04 16:22:08,j.morel,10.20.4.205,serveur_bi,connexion_reussie,succes
2026-05-04 16:23:46,prestataire_ext,10.20.3.177,portail_client,connexion_echouee,echec
2026-05-04 16:23:47,prestataire_ext,10.20.9.132,portail_client,connexion_echouee,echec
2026-05-04 16:26:06,j.morel,10.20.12.147,active_directory,connexion_reussie,succes
2026-05-04 16:27:06,m.roux,10.20.10.77,active_directory,connexion_reussie,succes
2026-05-04 16:28:02,svc_batch,10.20.4.22,vpn,connexion_reussie,succes
2026-05-04 16:32:52,f.petit,10.20.2.39,plateforme_data,connexion_echouee,echec
2026-05-04 16:33:16,p.garcia,10.20.0.215,vpn,connexion_reussie,succes
2026-05-04 16:36:03,m.roux,10.20.9.52,scada,connexion_reussie,succes
2026-05-04 16:36:11,admin.sys,10.20.6.9,portail_client,connexion_reussie,succes
2026-05-04 16:36:15,a.bernard,10.20.9.253,portail_client,connexion_reussie,succes
2026-05-04 16:39:23,j.morel,10.20.5.231,serveur_bi,connexion_echouee,echec
2026-05-04 16:42:48,j.morel,10.20.9.185,portail_client,connexion_reussie,succes
2026-05-04 16:42:48,prestataire_ext,10.20.12.77,active_directory,connexion_reussie,succes
2026-05-04 16:47:22,l.henry,10.20.1.248,serveur_bi,connexion_reussie,succes
2026-05-04 16:51:03,admin.sys,10.20.3.28,active_directory,connexion_reussie,succes
2026-05-04 16:53:25,j.morel,10.20.0.184,scada,connexion_reussie,succes
2026-05-04 16:55:01,m.roux,10.20.8.89,vpn,connexion_reussie,succes
2026-05-04 16:59:19,f.petit,10.20.3.74,serveur_bi,connexion_reussie,succes
2026-05-04 17:01:00,p.garcia,10.20.10.69,plateforme_data,connexion_reussie,succes
2026-05-04 17:03:18,svc_batch,10.20.4.12,scada,connexion_reussie,succes
2026-05-04 17:07:40,c.dubois,10.20.1.14,vpn,connexion_reussie,succes
2026-05-04 17:08:55,svc_batch,10.20.4.168,plateforme_data,connexion_reussie,succes
2026-05-04 17:09:35,t.robin,10.20.8.129,active_directory,connexion_reussie,succes
2026-05-04 17:10:06,e.blanc,10.20.1.126,portail_client,connexion_reussie,succes
2026-05-04 17:11:15,c.dubois,10.20.7.54,scada,export_donnees,succes
2026-05-04 17:15:51,p.garcia,10.20.11.58,portail_client,connexion_reussie,succes
2026-05-04 17:17:04,a.bernard,10.20.12.152,api_espace_client,connexion_reussie,succes
2026-05-04 17:17:07,s.leroy,10.20.10.171,scada,connexion_reussie,succes
2026-05-04 17:18:42,m.roux,10.20.5.124,plateforme_data,export_donnees,succes
2026-05-04 17:23:18,svc_batch,10.20.3.46,serveur_bi,connexion_reussie,succes
2026-05-04 17:24:45,c.dubois,10.20.5.47,api_espace_client,connexion_reussie,succes
2026-05-04 17:26:21,svc_batch,10.20.0.62,api_espace_client,connexion_reussie,succes
2026-05-04 17:26:35,prestataire_ext,10.20.10.31,active_directory,connexion_reussie,succes
2026-05-04 17:29:51,c.dubois,10.20.12.58,api_espace_client,connexion_reussie,succes
2026-05-04 17:30:54,p.garcia,10.20.9.146,vpn,connexion_reussie,succes
2026-05-04 17:30:58,svc_batch,10.20.3.53,portail_client,connexion_reussie,succes
2026-05-04 17:32:35,p.garcia,10.20.5.93,vpn,connexion_reussie,succes
2026-05-04 17:34:47,n.faure,10.20.3.81,serveur_bi,connexion_reussie,succes
2026-05-04 17:35:20,s.leroy,10.20.10.90,plateforme_data,connexion_reussie,succes
2026-05-04 17:37:23,t.robin,10.20.1.34,portail_client,connexion_reussie,succes
2026-05-04 17:37:31,s.leroy,10.20.4.88,vpn,connexion_reussie,succes
2026-05-04 17:37:52,a.bernard,10.20.3.49,active_directory,connexion_reussie,succes
2026-05-04 17:40:02,s.leroy,10.20.7.176,portail_client,connexion_reussie,succes
2026-05-04 17:40:56,prestataire_ext,10.20.10.154,api_espace_client,connexion_reussie,succes
2026-05-04 17:41:06,l.henry,10.20.10.163,api_espace_client,export_donnees,succes
2026-05-04 17:42:22,admin.sys,10.20.2.45,api_espace_client,connexion_reussie,succes
2026-05-04 17:42:42,svc_batch,10.20.11.200,plateforme_data,connexion_reussie,succes
2026-05-04 17:44:04,j.morel,10.20.3.91,plateforme_data,connexion_reussie,succes
2026-05-04 17:44:18,admin.sys,10.20.6.197,plateforme_data,connexion_reussie,succes
2026-05-04 17:45:23,svc_batch,10.20.2.22,active_directory,connexion_reussie,succes
2026-05-04 17:45:39,m.roux,10.20.6.102,vpn,connexion_reussie,succes
2026-05-04 17:48:04,s.leroy,10.20.0.220,api_espace_client,connexion_reussie,succes
2026-05-04 17:49:06,l.henry,10.20.3.248,api_espace_client,connexion_reussie,succes
2026-05-04 17:49:15,s.leroy,10.20.4.112,scada,connexion_reussie,succes
2026-05-04 17:49:23,t.robin,10.20.0.128,plateforme_data,connexion_reussie,succes
2026-05-04 17:51:00,a.bernard,10.20.0.144,vpn,connexion_reussie,succes
2026-05-04 17:51:45,p.garcia,10.20.11.186,api_espace_client,connexion_reussie,succes
2026-05-04 17:52:51,m.roux,10.20.1.121,api_espace_client,connexion_reussie,succes
2026-05-04 17:53:44,prestataire_ext,10.20.3.232,active_directory,connexion_echouee,echec
2026-05-04 17:54:19,e.blanc,10.20.0.128,vpn,connexion_reussie,succes
2026-05-04 17:54:50,c.dubois,10.20.6.218,active_directory,connexion_reussie,succes
2026-05-04 17:56:02,l.henry,10.20.3.241,serveur_bi,connexion_reussie,succes
2026-05-04 17:57:17,svc_batch,10.20.8.85,api_espace_client,connexion_reussie,succes
2026-05-04 17:57:43,admin.sys,10.20.4.95,scada,connexion_reussie,succes
2026-05-04 17:58:03,svc_batch,10.20.7.136,portail_client,connexion_reussie,succes
2026-05-04 17:58:15,t.robin,10.20.3.91,scada,connexion_reussie,succes
2026-05-04 17:59:04,prestataire_ext,10.20.3.3,vpn,connexion_reussie,succes
2026-05-04 18:00:23,j.morel,10.20.6.234,scada,connexion_reussie,succes
2026-05-04 18:04:56,s.leroy,10.20.2.24,api_espace_client,connexion_reussie,succes
2026-05-04 18:05:35,a.bernard,10.20.4.154,serveur_bi,connexion_reussie,succes
2026-05-04 18:05:38,a.bernard,10.20.8.17,serveur_bi,connexion_reussie,succes
2026-05-04 18:16:53,svc_batch,10.20.9.240,serveur_bi,connexion_reussie,succes
2026-05-04 18:19:31,p.garcia,10.20.4.210,api_espace_client,connexion_reussie,succes
2026-05-04 18:19:52,a.bernard,10.20.2.165,serveur_bi,acces_refuse,echec
2026-05-04 18:20:01,s.leroy,10.20.5.238,plateforme_data,connexion_reussie,succes
2026-05-04 18:20:43,p.garcia,10.20.9.245,vpn,connexion_reussie,succes
2026-05-04 18:20:48,l.henry,10.20.11.69,portail_client,connexion_reussie,succes
