date,zone,temp_moyenne_c,temp_min_c,temp_max_c
2025-09-10,Bourg-Ancien,19.95,16.37,27.35
2025-09-11,Bourg-Ancien,17.57,11.97,21.86
2025-09-12,Bourg-Ancien,18.8,13.46,24.44
2025-09-13,Bourg-Ancien,16.04,11.45,17.22
2025-09-14,Bourg-Ancien,17.37,13.44,26.22
2025-09-15,Bourg-Ancien,18.87,14.87,25.02
2025-09-16,Bourg-Ancien,19.71,15.16,24.12
2025-09-17,Bourg-Ancien,20.27,16.91,27.87
2025-09-18,Bourg-Ancien,20.67,15.02,26.91
2025-09-19,Bourg-Ancien,15.88,13.38,23.51
2025-09-20,Bourg-Ancien,14.94,11.35,20.27
2025-09-21,Bourg-Ancien,17.95,13.68,22.15
2025-09-22,Bourg-Ancien,14.84,9.81,18.41
2025-09-23,Bourg-Ancien,15.73,11.34,16.58
2025-09-24,Bourg-Ancien,16.0,11.83,20.8
2025-09-25,Bourg-Ancien,17.2,14.01,22.68
2025-09-26,Bourg-Ancien,14.41,10.57,18.72
2025-09-27,Bourg-Ancien,16.63,12.17,19.84
2025-09-28,Bourg-Ancien,16.6,12.03,22.49
2025-09-29,Bourg-Ancien,15.55,10.36,19.02
2025-09-30,Bourg-Ancien,13.75,9.78,17.03
2025-10-01,Bourg-Ancien,12.46,6.42,19.12
2025-10-02,Bourg-Ancien,12.41,8.56,18.94
2025-10-03,Bourg-Ancien,14.68,9.7,21.38
2025-10-04,Bourg-Ancien,14.43,11.6,21.94
2025-10-05,Bourg-Ancien,12.25,6.69,20.29
2025-10-06,Bourg-Ancien,16.79,12.65,22.25
2025-10-07,Bourg-Ancien,13.69,8.43,16.33
2025-10-08,Bourg-Ancien,19.43,14.61,25.18
2025-10-09,Bourg-Ancien,11.26,8.71,13.98
2025-10-10,Bourg-Ancien,12.53,9.5,15.28
2025-10-11,Bourg-Ancien,13.79,9.61,20.93
2025-10-12,Bourg-Ancien,14.4,12.17,19.46
2025-10-13,Bourg-Ancien,14.16,7.79,19.91
2025-10-14,Bourg-Ancien,13.92,7.64,19.29
2025-10-15,Bourg-Ancien,11.45,6.48,16.52
2025-10-16,Bourg-Ancien,13.66,8.34,21.04
2025-10-17,Bourg-Ancien,13.15,8.65,21.15
2025-10-18,Bourg-Ancien,9.01,4.09,14.83
2025-10-19,Bourg-Ancien,11.26,6.02,17.26
2025-10-20,Bourg-Ancien,11.27,6.0,17.7
2025-10-21,Bourg-Ancien,5.63,1.1,6.41
2025-10-22,Bourg-Ancien,11.35,5.87,14.64
2025-10-23,Bourg-Ancien,16.1,13.03,17.79
2025-10-24,Bourg-Ancien,13.07,10.1,16.68
2025-10-25,Bourg-Ancien,14.73,12.51,15.77
2025-10-26,Bourg-Ancien,11.94,7.94,16.02
2025-10-27,Bourg-Ancien,12.44,9.55,19.15
2025-10-28,Bourg-Ancien,8.26,2.89,9.8
2025-10-29,Bourg-Ancien,13.35,9.55,18.66
2025-10-30,Bourg-Ancien,11.26,7.21,17.31
2025-10-31,Bourg-Ancien,8.67,4.02,16.31
2025-11-01,Bourg-Ancien,12.09,10.15,16.94
2025-11-02,Bourg-Ancien,9.94,7.9,17.72
2025-11-03,Bourg-Ancien,8.62,4.27,16.29
2025-11-04,Bourg-Ancien,8.69,6.0,14.12
2025-11-05,Bourg-Ancien,11.69,7.7,15.99
2025-11-06,Bourg-Ancien,10.9,7.65,15.14
2025-11-07,Bourg-Ancien,10.04,8.96,12.97
2025-11-08,Bourg-Ancien,11.24,6.83,15.71
2025-11-09,Bourg-Ancien,8.64,4.35,12.97
2025-11-10,Bourg-Ancien,12.48,9.69,18.83
2025-11-11,Bourg-Ancien,8.57,1.72,14.61
2025-11-12,Bourg-Ancien,7.0,5.81,12.23
2025-11-13,Bourg-Ancien,8.03,3.36,12.99
2025-11-14,Bourg-Ancien,8.45,4.7,12.48
2025-11-15,Bourg-Ancien,8.74,4.66,12.53
2025-11-16,Bourg-Ancien,6.57,2.54,10.07
2025-11-17,Bourg-Ancien,4.7,2.8,9.11
2025-11-18,Bourg-Ancien,8.29,5.64,12.23
2025-11-19,Bourg-Ancien,6.5,0.06,11.21
2025-11-20,Bourg-Ancien,6.57,2.97,12.79
2025-11-21,Bourg-Ancien,7.56,3.12,13.76
2025-11-22,Bourg-Ancien,5.98,2.05,12.44
2025-11-23,Bourg-Ancien,9.31,4.29,15.41
2025-11-24,Bourg-Ancien,3.39,-1.89,9.75
2025-11-25,Bourg-Ancien,8.38,5.34,13.85
2025-11-26,Bourg-Ancien,5.65,-0.5,12.47
2025-11-27,Bourg-Ancien,9.47,6.22,17.33
2025-11-28,Bourg-Ancien,7.29,2.09,12.84
2025-11-29,Bourg-Ancien,7.75,1.93,12.36
2025-11-30,Bourg-Ancien,5.36,4.17,13.37
2025-12-01,Bourg-Ancien,6.28,0.81,11.66
2025-12-02,Bourg-Ancien,6.05,4.7,12.34
2025-12-03,Bourg-Ancien,3.89,1.45,12.57
2025-12-04,Bourg-Ancien,7.83,5.71,15.26
2025-12-05,Bourg-Ancien,8.21,5.35,13.14
2025-12-06,Bourg-Ancien,10.28,5.85,18.53
2025-12-07,Bourg-Ancien,9.08,3.43,14.48
2025-12-08,Bourg-Ancien,5.85,3.3,8.98
2025-12-09,Bourg-Ancien,4.75,0.51,7.08
2025-12-10,Bourg-Ancien,2.84,-2.86,7.19
2025-12-11,Bourg-Ancien,3.79,1.77,9.29
2025-12-12,Bourg-Ancien,6.89,4.98,8.8
2025-12-13,Bourg-Ancien,7.06,3.1,13.33
2025-12-14,Bourg-Ancien,6.85,2.95,11.08
2025-12-15,Bourg-Ancien,7.6,4.49,12.68
2025-12-16,Bourg-Ancien,6.94,4.56,11.0
2025-12-17,Bourg-Ancien,4.29,-0.08,8.28
2025-12-18,Bourg-Ancien,3.78,-1.29,10.04
2025-12-19,Bourg-Ancien,7.34,2.94,11.92
2025-12-20,Bourg-Ancien,6.44,2.49,11.22
2025-12-21,Bourg-Ancien,3.95,-0.73,9.73
2025-12-22,Bourg-Ancien,6.47,3.96,13.01
2025-12-23,Bourg-Ancien,5.12,1.82,8.53
2025-12-24,Bourg-Ancien,6.7,5.68,14.65
2025-12-25,Bourg-Ancien,0.56,0.07,7.47
2025-12-26,Bourg-Ancien,6.54,4.46,12.1
2025-12-27,Bourg-Ancien,3.71,-0.83,6.54
2025-12-28,Bourg-Ancien,2.53,-1.17,8.14
2025-12-29,Bourg-Ancien,5.24,-0.32,12.05
2025-12-30,Bourg-Ancien,4.34,0.77,10.34
2025-12-31,Bourg-Ancien,6.19,3.53,11.99
2024-01-01,Parc-Tertiaire,3.53,-1.2,9.76
2024-01-02,Parc-Tertiaire,4.25,-1.92,9.69
2024-01-03,Parc-Tertiaire,4.91,3.04,12.98
2024-01-04,Parc-Tertiaire,5.33,-0.88,9.1
2024-01-05,Parc-Tertiaire,2.51,0.74,7.79
2024-01-06,Parc-Tertiaire,4.35,0.31,8.06
2024-01-07,Parc-Tertiaire,6.9,3.79,9.4
2024-01-08,Parc-Tertiaire,2.41,0.07,8.67
2024-01-09,Parc-Tertiaire,2.57,0.17,8.21
2024-01-10,Parc-Tertiaire,2.66,-0.91,7.19
2024-01-11,Parc-Tertiaire,0.63,-0.88,5.6
2024-01-12,Parc-Tertiaire,6.11,3.13,12.16
2024-01-13,Parc-Tertiaire,7.36,4.56,13.47
2024-01-14,Parc-Tertiaire,3.65,1.68,7.65
2024-01-15,Parc-Tertiaire,5.3,0.04,9.4
2024-01-16,Parc-Tertiaire,3.26,-1.72,9.03
2024-01-17,Parc-Tertiaire,1.49,0.02,6.46
2024-01-18,Parc-Tertiaire,5.03,0.9,11.18
2024-01-19,Parc-Tertiaire,3.76,-0.86,9.16
2024-01-20,Parc-Tertiaire,3.79,-1.01,7.59
2024-01-21,Parc-Tertiaire,6.66,3.95,11.88
2024-01-22,Parc-Tertiaire,1.44,0.98,7.92
2024-01-23,Parc-Tertiaire,2.24,-1.42,5.31
2024-01-24,Parc-Tertiaire,6.69,3.66,10.53
2024-01-25,Parc-Tertiaire,3.42,-1.75,3.57
2024-01-26,Parc-Tertiaire,4.52,0.92,8.58
2024-01-27,Parc-Tertiaire,4.05,-2.08,10.76
2024-01-28,Parc-Tertiaire,0.08,-3.02,6.12
2024-01-29,Parc-Tertiaire,0.96,-2.32,7.22
2024-01-30,Parc-Tertiaire,2.2,-2.04,7.22
2024-01-31,Parc-Tertiaire,5.29,-0.97,12.59
2024-02-01,Parc-Tertiaire,4.38,-0.4,8.93
2024-02-02,Parc-Tertiaire,0.61,-3.66,4.79
2024-02-03,Parc-Tertiaire,3.67,-0.75,11.8
2024-02-04,Parc-Tertiaire,3.64,2.38,7.69
2024-02-05,Parc-Tertiaire,8.51,6.81,12.1
2024-02-06,Parc-Tertiaire,1.39,-1.86,7.71
2024-02-07,Parc-Tertiaire,7.09,4.33,11.39
2024-02-08,Parc-Tertiaire,2.95,-4.85,9.68
2024-02-09,Parc-Tertiaire,4.14,0.05,7.21
2024-02-10,Parc-Tertiaire,3.64,-0.65,8.33
2024-02-11,Parc-Tertiaire,8.76,6.2,12.36
2024-02-12,Parc-Tertiaire,4.73,0.42,11.3
2024-02-13,Parc-Tertiaire,2.54,-2.28,6.97
2024-02-14,Parc-Tertiaire,3.28,-1.41,10.97
2024-02-15,Parc-Tertiaire,6.79,3.44,11.17
2024-02-16,Parc-Tertiaire,6.5,2.1,14.57
2024-02-17,Parc-Tertiaire,3.62,0.97,5.2
2024-02-18,Parc-Tertiaire,-0.97,-5.51,3.71
2024-02-19,Parc-Tertiaire,7.17,4.28,12.05
2024-02-20,Parc-Tertiaire,7.21,1.77,10.31
2024-02-21,Parc-Tertiaire,6.82,3.2,8.94
2024-02-22,Parc-Tertiaire,2.31,-3.4,6.99
2024-02-23,Parc-Tertiaire,1.78,-1.71,7.12
2024-02-24,Parc-Tertiaire,7.34,5.11,12.16
2024-02-25,Parc-Tertiaire,7.95,5.9,10.18
2024-02-26,Parc-Tertiaire,3.4,-0.35,10.17
2024-02-27,Parc-Tertiaire,9.08,5.14,14.44
2024-02-28,Parc-Tertiaire,6.58,1.82,14.02
2024-02-29,Parc-Tertiaire,9.09,3.35,15.07
2024-03-01,Parc-Tertiaire,5.8,-0.63,7.16
2024-03-02,Parc-Tertiaire,11.02,6.69,16.33
2024-03-03,Parc-Tertiaire,7.18,0.9,11.2
2024-03-04,Parc-Tertiaire,9.42,7.63,12.68
2024-03-05,Parc-Tertiaire,10.28,4.85,15.36
2024-03-06,Parc-Tertiaire,10.23,6.69,17.42
2024-03-07,Parc-Tertiaire,12.27,6.22,16.6
2024-03-08,Parc-Tertiaire,1.29,-3.87,8.5
2024-03-09,Parc-Tertiaire,2.73,-5.69,5.45
2024-03-10,Parc-Tertiaire,9.27,5.6,13.35
2024-03-11,Parc-Tertiaire,9.23,2.84,15.1
2024-03-12,Parc-Tertiaire,8.42,3.41,11.54
2024-03-13,Parc-Tertiaire,8.24,5.92,13.94
2024-03-14,Parc-Tertiaire,7.77,5.06,13.05
2024-03-15,Parc-Tertiaire,7.65,4.95,14.3
2024-03-16,Parc-Tertiaire,9.32,3.34,13.12
2024-03-17,Parc-Tertiaire,11.1,6.39,14.74
2024-03-18,Parc-Tertiaire,7.42,4.86,12.36
2024-03-19,Parc-Tertiaire,8.1,5.5,13.75
2024-03-20,Parc-Tertiaire,8.05,3.53,15.46
2024-03-21,Parc-Tertiaire,12.03,7.04,20.54
2024-03-22,Parc-Tertiaire,6.15,0.12,9.91
2024-03-23,Parc-Tertiaire,7.23,2.28,12.41
2024-03-24,Parc-Tertiaire,13.09,6.39,21.61
2024-03-25,Parc-Tertiaire,10.33,7.58,13.22
2024-03-26,Parc-Tertiaire,11.28,5.34,14.69
2024-03-27,Parc-Tertiaire,11.02,5.09,14.49
2024-03-28,Parc-Tertiaire,8.07,2.45,13.36
2024-03-29,Parc-Tertiaire,8.91,1.94,13.49
2024-03-30,Parc-Tertiaire,6.54,1.82,12.18
2024-03-31,Parc-Tertiaire,8.35,3.54,14.09
2024-04-01,Parc-Tertiaire,10.88,10.61,17.2
2024-04-02,Parc-Tertiaire,9.96,6.98,15.94
2024-04-03,Parc-Tertiaire,9.1,6.19,11.89
2024-04-04,Parc-Tertiaire,13.94,9.43,17.92
2024-04-05,Parc-Tertiaire,12.51,8.65,18.81
2024-04-06,Parc-Tertiaire,13.87,8.22,21.71
2024-04-07,Parc-Tertiaire,11.59,7.57,16.59
2024-04-08,Parc-Tertiaire,13.77,9.79,19.63
2024-04-09,Parc-Tertiaire,12.85,9.15,14.8
2024-04-10,Parc-Tertiaire,12.57,7.81,19.95
2024-04-11,Parc-Tertiaire,12.61,7.16,17.34
2024-04-12,Parc-Tertiaire,12.5,10.8,20.55
2024-04-13,Parc-Tertiaire,9.68,5.14,16.66
2024-04-14,Parc-Tertiaire,14.63,12.82,20.06
2024-04-15,Parc-Tertiaire,16.22,9.9,22.35
2024-04-16,Parc-Tertiaire,11.16,6.53,15.56
2024-04-17,Parc-Tertiaire,12.43,5.93,20.1
2024-04-18,Parc-Tertiaire,12.26,7.59,17.41
2024-04-19,Parc-Tertiaire,9.88,5.3,13.26
2024-04-20,Parc-Tertiaire,17.01,12.91,21.68
2024-04-21,Parc-Tertiaire,16.12,9.23,19.26
2024-04-22,Parc-Tertiaire,10.99,7.75,16.04
2024-04-23,Parc-Tertiaire,12.14,8.8,17.07
2024-04-24,Parc-Tertiaire,12.34,9.26,18.21
2024-04-25,Parc-Tertiaire,15.81,12.6,21.02
2024-04-26,Parc-Tertiaire,16.8,10.08,23.27
2024-04-27,Parc-Tertiaire,11.7,6.11,16.95
2024-04-28,Parc-Tertiaire,12.12,8.25,16.08
2024-04-29,Parc-Tertiaire,13.33,6.54,20.82
2024-04-30,Parc-Tertiaire,13.1,11.49,20.74
2024-05-01,Parc-Tertiaire,11.88,6.76,16.31
2024-05-02,Parc-Tertiaire,19.89,14.86,22.78
2024-05-03,Parc-Tertiaire,16.64,13.35,21.52
2024-05-04,Parc-Tertiaire,19.58,13.65,27.71
2024-05-05,Parc-Tertiaire,16.06,13.03,21.12
2024-05-06,Parc-Tertiaire,16.64,8.97,24.39
2024-05-07,Parc-Tertiaire,10.97,8.07,12.55
2024-05-08,Parc-Tertiaire,13.91,8.65,18.72
2024-05-09,Parc-Tertiaire,18.76,14.51,23.9
2024-05-10,Parc-Tertiaire,17.08,15.75,18.44
2024-05-11,Parc-Tertiaire,17.14,13.1,21.14
2024-05-12,Parc-Tertiaire,16.56,11.28,22.29
2024-05-13,Parc-Tertiaire,17.76,14.83,22.26
2024-05-14,Parc-Tertiaire,19.81,14.83,26.47
2024-05-15,Parc-Tertiaire,15.39,9.88,21.74
2024-05-16,Parc-Tertiaire,19.35,16.81,22.85
2024-05-17,Parc-Tertiaire,21.72,18.1,28.39
2024-05-18,Parc-Tertiaire,18.67,16.58,26.31
2024-05-19,Parc-Tertiaire,20.79,18.09,26.35
2024-05-20,Parc-Tertiaire,15.02,11.14,20.54
2024-05-21,Parc-Tertiaire,15.65,12.34,22.11
2024-05-22,Parc-Tertiaire,16.8,14.04,25.28
2024-05-23,Parc-Tertiaire,21.1,17.07,26.94
2024-05-24,Parc-Tertiaire,18.46,15.08,24.21
2024-05-25,Parc-Tertiaire,15.78,10.01,19.54
2024-05-26,Parc-Tertiaire,17.4,14.23,23.3
2024-05-27,Parc-Tertiaire,20.58,16.1,25.65
2024-05-28,Parc-Tertiaire,17.85,14.85,22.26
2024-05-29,Parc-Tertiaire,19.59,15.24,25.46
2024-05-30,Parc-Tertiaire,18.05,13.88,25.93
2024-05-31,Parc-Tertiaire,19.27,15.52,26.28
2024-06-01,Parc-Tertiaire,21.07,17.04,27.54
2024-06-02,Parc-Tertiaire,17.79,11.24,23.83
2024-06-03,Parc-Tertiaire,20.84,18.91,24.13
2024-06-04,Parc-Tertiaire,19.08,15.26,24.12
2024-06-05,Parc-Tertiaire,21.22,16.21,28.4
2024-06-06,Parc-Tertiaire,19.6,15.66,22.48
2024-06-07,Parc-Tertiaire,16.62,13.37,20.13
2024-06-08,Parc-Tertiaire,19.37,15.95,22.62
2024-06-09,Parc-Tertiaire,23.4,20.58,28.02
2024-06-10,Parc-Tertiaire,22.12,17.27,26.28
2024-06-11,Parc-Tertiaire,20.08,15.8,23.52
2024-06-12,Parc-Tertiaire,16.6,12.98,21.95
2024-06-13,Parc-Tertiaire,23.9,18.2,28.53
2024-06-14,Parc-Tertiaire,19.84,18.62,21.89
2024-06-15,Parc-Tertiaire,19.75,16.71,21.6
2024-06-16,Parc-Tertiaire,21.51,15.28,29.05
2024-06-17,Parc-Tertiaire,22.16,19.56,28.99
2024-06-18,Parc-Tertiaire,19.89,17.86,27.35
2024-06-19,Parc-Tertiaire,16.92,16.16,23.21
2024-06-20,Parc-Tertiaire,22.03,16.98,29.06
2024-06-21,Parc-Tertiaire,21.37,17.26,25.84
2024-06-22,Parc-Tertiaire,20.83,17.76,29.17
2024-06-23,Parc-Tertiaire,22.32,17.56,28.1
2024-06-24,Parc-Tertiaire,22.45,16.78,24.02
2024-06-25,Parc-Tertiaire,15.91,10.67,21.72
2024-06-26,Parc-Tertiaire,23.43,20.35,25.89
2024-06-27,Parc-Tertiaire,17.75,14.66,24.17
2024-06-28,Parc-Tertiaire,21.58,21.29,23.63
2024-06-29,Parc-Tertiaire,27.4,22.01,29.94
2024-06-30,Parc-Tertiaire,22.5,16.37,24.85
2024-07-01,Parc-Tertiaire,27.42,24.02,31.11
2024-07-02,Parc-Tertiaire,22.57,19.94,26.61
2024-07-03,Parc-Tertiaire,21.7,18.06,25.37
2024-07-04,Parc-Tertiaire,17.82,11.85,22.27
2024-07-05,Parc-Tertiaire,23.48,19.68,28.69
2024-07-06,Parc-Tertiaire,19.59,16.65,21.13
2024-07-07,Parc-Tertiaire,23.8,18.97,28.63
2024-07-08,Parc-Tertiaire,15.59,9.09,22.72
2024-07-09,Parc-Tertiaire,22.67,20.8,27.72
2024-07-10,Parc-Tertiaire,22.78,18.64,29.22
2024-07-11,Parc-Tertiaire,22.2,20.18,23.93
2024-07-12,Parc-Tertiaire,22.24,17.69,27.09
2024-07-13,Parc-Tertiaire,25.48,22.37,31.94
2024-07-14,Parc-Tertiaire,20.0,16.74,22.74
2024-07-15,Parc-Tertiaire,20.26,17.24,25.37
2024-07-16,Parc-Tertiaire,24.89,21.71,28.71
2024-07-17,Parc-Tertiaire,20.98,15.45,28.61
2024-07-18,Parc-Tertiaire,19.69,13.37,25.55
2024-07-19,Parc-Tertiaire,17.24,13.17,21.83
2024-07-20,Parc-Tertiaire,18.78,13.12,26.48
2024-07-21,Parc-Tertiaire,21.43,18.94,25.03
2024-07-22,Parc-Tertiaire,20.13,14.19,27.49
2024-07-23,Parc-Tertiaire,24.42,21.7,31.06
2024-07-24,Parc-Tertiaire,20.92,16.48,25.59
2024-07-25,Parc-Tertiaire,13.87,8.65,20.23
2024-07-26,Parc-Tertiaire,21.86,20.21,26.19
2024-07-27,Parc-Tertiaire,27.12,22.45,31.38
2024-07-28,Parc-Tertiaire,21.56,17.26,24.82
2024-07-29,Parc-Tertiaire,23.27,18.27,30.36
2024-07-30,Parc-Tertiaire,21.69,16.37,32.88
2024-07-31,Parc-Tertiaire,21.69,16.43,23.8
2024-08-01,Parc-Tertiaire,27.54,24.29,30.03
2024-08-02,Parc-Tertiaire,24.42,21.56,28.75
2024-08-03,Parc-Tertiaire,16.49,12.72,20.15
2024-08-04,Parc-Tertiaire,23.6,18.66,27.77
2024-08-05,Parc-Tertiaire,20.43,17.1,22.77
2024-08-06,Parc-Tertiaire,22.63,16.7,29.23
2024-08-07,Parc-Tertiaire,21.22,15.41,27.3
2024-08-08,Parc-Tertiaire,15.87,12.23,18.34
2024-08-09,Parc-Tertiaire,22.02,17.81,26.39
2024-08-10,Parc-Tertiaire,22.09,17.63,22.34
2024-08-11,Parc-Tertiaire,20.7,16.88,23.91
2024-08-12,Parc-Tertiaire,22.01,19.82,26.51
2024-08-13,Parc-Tertiaire,19.22,12.53,27.47
2024-08-14,Parc-Tertiaire,22.22,18.45,26.27
2024-08-15,Parc-Tertiaire,23.43,18.37,28.27
2024-08-16,Parc-Tertiaire,18.28,13.95,19.41
2024-08-17,Parc-Tertiaire,22.35,16.73,25.63
2024-08-18,Parc-Tertiaire,19.8,16.33,26.63
2024-08-19,Parc-Tertiaire,25.16,22.28,31.24
2024-08-20,Parc-Tertiaire,22.99,19.54,25.83
2024-08-21,Parc-Tertiaire,23.87,19.11,28.31
2024-08-22,Parc-Tertiaire,19.95,15.8,25.8
2024-08-23,Parc-Tertiaire,19.5,17.5,22.47
2024-08-24,Parc-Tertiaire,22.83,22.7,26.86
2024-08-25,Parc-Tertiaire,23.55,21.49,26.24
2024-08-26,Parc-Tertiaire,21.54,19.25,26.42
2024-08-27,Parc-Tertiaire,21.75,17.17,23.58
2024-08-28,Parc-Tertiaire,21.13,16.95,27.47
2024-08-29,Parc-Tertiaire,16.86,11.43,20.24
2024-08-30,Parc-Tertiaire,19.91,18.12,23.29
2024-08-31,Parc-Tertiaire,19.45,18.12,22.31
2024-09-01,Parc-Tertiaire,25.86,20.02,28.58
2024-09-02,Parc-Tertiaire,21.94,17.99,29.42
2024-09-03,Parc-Tertiaire,20.04,16.81,23.24
2024-09-04,Parc-Tertiaire,20.36,16.5,24.39
2024-09-05,Parc-Tertiaire,21.47,18.02,26.56
2024-09-06,Parc-Tertiaire,18.99,14.51,23.07
2024-09-07,Parc-Tertiaire,19.0,16.75,25.88
2024-09-08,Parc-Tertiaire,16.33,13.23,20.52
2024-09-09,Parc-Tertiaire,19.99,16.27,22.86
2024-09-10,Parc-Tertiaire,17.54,14.05,19.36
2024-09-11,Parc-Tertiaire,12.31,8.44,14.22
2024-09-12,Parc-Tertiaire,20.87,15.85,24.1
2024-09-13,Parc-Tertiaire,15.68,11.74,22.92
2024-09-14,Parc-Tertiaire,21.5,19.08,24.2
2024-09-15,Parc-Tertiaire,15.27,14.0,20.68
2024-09-16,Parc-Tertiaire,15.82,12.07,17.76
2024-09-17,Parc-Tertiaire,17.04,11.47,20.36
2024-09-18,Parc-Tertiaire,18.98,15.27,24.11
2024-09-19,Parc-Tertiaire,18.81,16.34,27.48
2024-09-20,Parc-Tertiaire,18.58,14.1,24.63
2024-09-21,Parc-Tertiaire,18.95,11.6,24.86
2024-09-22,Parc-Tertiaire,14.15,10.94,17.57
2024-09-23,Parc-Tertiaire,18.85,13.1,22.72
2024-09-24,Parc-Tertiaire,17.98,14.03,20.71
2024-09-25,Parc-Tertiaire,12.58,8.88,18.0
2024-09-26,Parc-Tertiaire,12.99,10.87,18.67
2024-09-27,Parc-Tertiaire,18.16,13.09,23.57
2024-09-28,Parc-Tertiaire,16.1,10.17,23.42
2024-09-29,Parc-Tertiaire,12.35,8.73,19.26
2024-09-30,Parc-Tertiaire,14.12,8.77,19.16
2024-10-01,Parc-Tertiaire,15.21,11.54,22.38
2024-10-02,Parc-Tertiaire,15.56,14.74,19.75
2024-10-03,Parc-Tertiaire,17.61,11.76,22.8
2024-10-04,Parc-Tertiaire,13.32,8.78,18.08
2024-10-05,Parc-Tertiaire,13.68,7.56,17.24
2024-10-06,Parc-Tertiaire,12.94,8.23,14.74
2024-10-07,Parc-Tertiaire,14.46,11.06,18.87
2024-10-08,Parc-Tertiaire,13.25,10.33,18.04
2024-10-09,Parc-Tertiaire,13.13,9.84,16.47
2024-10-10,Parc-Tertiaire,14.45,11.65,17.37
2024-10-11,Parc-Tertiaire,20.03,15.18,22.52
2024-10-12,Parc-Tertiaire,9.48,5.65,10.77
2024-10-13,Parc-Tertiaire,13.43,9.43,17.99
2024-10-14,Parc-Tertiaire,12.78,8.52,17.65
2024-10-15,Parc-Tertiaire,18.26,12.14,22.59
2024-10-16,Parc-Tertiaire,12.68,8.65,17.37
2024-10-17,Parc-Tertiaire,10.97,4.75,17.19
2024-10-18,Parc-Tertiaire,13.18,9.6,18.24
2024-10-19,Parc-Tertiaire,15.71,9.8,22.88
2024-10-20,Parc-Tertiaire,12.2,6.37,16.07
2024-10-21,Parc-Tertiaire,12.97,10.35,18.04
2024-10-22,Parc-Tertiaire,13.73,6.34,15.9
2024-10-23,Parc-Tertiaire,14.32,10.5,18.2
2024-10-24,Parc-Tertiaire,10.11,5.2,16.22
2024-10-25,Parc-Tertiaire,10.21,7.39,13.83
2024-10-26,Parc-Tertiaire,12.6,9.55,19.67
2024-10-27,Parc-Tertiaire,9.39,5.75,13.58
2024-10-28,Parc-Tertiaire,9.78,5.29,15.91
2024-10-29,Parc-Tertiaire,7.41,2.59,12.34
2024-10-30,Parc-Tertiaire,13.57,10.58,18.14
2024-10-31,Parc-Tertiaire,9.52,6.14,13.45
2024-11-01,Parc-Tertiaire,11.07,10.59,15.19
2024-11-02,Parc-Tertiaire,12.74,7.22,18.93
2024-11-03,Parc-Tertiaire,11.09,4.67,14.47
2024-11-04,Parc-Tertiaire,8.11,3.63,13.65
2024-11-05,Parc-Tertiaire,11.65,8.25,18.41
2024-11-06,Parc-Tertiaire,13.37,8.41,17.33
2024-11-07,Parc-Tertiaire,10.8,6.37,16.1
2024-11-08,Parc-Tertiaire,10.66,7.88,14.83
2024-11-09,Parc-Tertiaire,10.13,8.24,13.5
2024-11-10,Parc-Tertiaire,7.08,2.97,10.9
2024-11-11,Parc-Tertiaire,12.75,7.42,19.28
2024-11-12,Parc-Tertiaire,11.08,8.2,15.64
2024-11-13,Parc-Tertiaire,9.7,8.7,16.08
2024-11-14,Parc-Tertiaire,11.55,2.06,14.53
2024-11-15,Parc-Tertiaire,13.87,11.42,19.86
2024-11-16,Parc-Tertiaire,6.86,2.2,10.01
2024-11-17,Parc-Tertiaire,11.78,7.61,16.25
2024-11-18,Parc-Tertiaire,6.05,2.54,10.83
2024-11-19,Parc-Tertiaire,6.82,3.24,10.97
2024-11-20,Parc-Tertiaire,8.39,6.03,12.53
2024-11-21,Parc-Tertiaire,9.27,4.67,15.53
2024-11-22,Parc-Tertiaire,5.14,0.33,11.57
2024-11-23,Parc-Tertiaire,9.12,5.1,13.94
2024-11-24,Parc-Tertiaire,4.68,2.86,6.25
2024-11-25,Parc-Tertiaire,7.87,3.4,13.92
2024-11-26,Parc-Tertiaire,5.39,-0.1,12.09
2024-11-27,Parc-Tertiaire,10.72,7.26,13.83
2024-11-28,Parc-Tertiaire,6.53,0.66,10.11
2024-11-29,Parc-Tertiaire,8.6,6.34,14.35
2024-11-30,Parc-Tertiaire,5.8,3.18,8.88
2024-12-01,Parc-Tertiaire,6.3,2.38,10.45
2024-12-02,Parc-Tertiaire,1.01,-3.95,4.0
2024-12-03,Parc-Tertiaire,4.39,1.45,9.31
2024-12-04,Parc-Tertiaire,9.87,2.16,16.05
2024-12-05,Parc-Tertiaire,11.86,9.28,16.76
2024-12-06,Parc-Tertiaire,7.03,1.72,12.21
2024-12-07,Parc-Tertiaire,9.18,4.34,16.23
2024-12-08,Parc-Tertiaire,4.22,0.91,9.68
2024-12-09,Parc-Tertiaire,5.61,1.2,7.65
2024-12-10,Parc-Tertiaire,8.89,6.46,10.42
2024-12-11,Parc-Tertiaire,9.41,5.77,12.28
2024-12-12,Parc-Tertiaire,7.68,5.64,14.76
2024-12-13,Parc-Tertiaire,7.21,2.18,13.3
2024-12-14,Parc-Tertiaire,10.43,7.08,15.44
2024-12-15,Parc-Tertiaire,6.65,2.57,10.3
2024-12-16,Parc-Tertiaire,9.25,6.57,14.48
2024-12-17,Parc-Tertiaire,6.33,-0.5,12.52
2024-12-18,Parc-Tertiaire,5.28,-2.02,10.77
2024-12-19,Parc-Tertiaire,5.03,1.02,6.4
2024-12-20,Parc-Tertiaire,6.46,2.2,10.2
